"stid"|"schema_name"|"function_name"|"parameter_name"|"parameter_description"|"reporting_level"|"source"|"rest"|"xls_template"|"progress_code"|"xls_column_name_lv_1"|"xls_column_name_lv_2"
302|"administrative_units"|"get_region_all_inds"|"bgb_mean_c_mg_prot"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_mean_c_mg_total"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_mean_c_mg_unprot"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_min_c_mg_prot"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_min_c_mg_total"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_min_c_mg_unprot"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_stdev_c_mg_prot"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_stdev_c_mg_total"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_stdev_c_mg_unprot"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_tot_c_pg_prot"|"Total amount of below ground (tree roots) carbon in Pg (Petagrams =Tons/10^9) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_tot_c_pg_total"|"Total amount of below ground (tree roots) carbon in Pg (Petagrams =Tons/10^9) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"administrative_units"|"get_region_all_inds"|"bgb_tot_c_pg_unprot"|"Total amount of below ground (tree roots) carbon in Pg (Petagrams =Tons/10^9) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_max_c_mg_prot"|"Maximum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_max_c_mg_total"|"Maximum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"BELOWGROUND BIOMASS CARBON"|"Max  (Mg)"
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_max_c_mg_unprot"|"Maximum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_mean_c_mg_prot"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_mean_c_mg_total"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"BELOWGROUND BIOMASS CARBON"|"Average  (Mg)"
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_mean_c_mg_unprot"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_min_c_mg_prot"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_min_c_mg_total"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"BELOWGROUND BIOMASS CARBON"|"Min  (Mg)"
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_min_c_mg_unprot"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_stdev_c_mg_prot"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|NULL|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_stdev_c_mg_total"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|NULL|"BELOWGROUND BIOMASS CARBON"|"St.Dev  (Mg)"
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_stdev_c_mg_unprot"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|NULL|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_tot_c_pg_prot"|"Total amount of below ground (tree roots) carbon in Pg (Petagrams =Tons/10^9) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_tot_c_pg_total"|"Total amount of below ground (tree roots) carbon in Pg (Petagrams =Tons/10^9) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"BELOWGROUND BIOMASS CARBON"|"Total  (Pg)"
302|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"bgb_tot_c_pg_unprot"|"Total amount of below ground (tree roots) carbon in Pg (Petagrams =Tons/10^9) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
302|"protected_sites"|"get_wdpa_all_inds"|"bgb_max_c_mg"|"Maximum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|3|"BELOW GROUND CARBON"|"Max  (Mg)"
302|"protected_sites"|"get_wdpa_all_inds"|"bgb_mean_c_mg"|"Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|3|"BELOW GROUND CARBON"|"Average  (Mg)"
302|"protected_sites"|"get_wdpa_all_inds"|"bgb_min_c_mg"|"Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|3|"BELOW GROUND CARBON"|"Min  (Mg)"
302|"protected_sites"|"get_wdpa_all_inds"|"bgb_stdev_c_mg"|"Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|NULL|"BELOW GROUND CARBON"|"St.Dev  (Mg)"
302|"protected_sites"|"get_wdpa_all_inds"|"bgb_tot_c_mg"|"Total amount of below ground (tree roots) carbon in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|3|"BELOW GROUND CARBON"|"Total  (Pg)"
303|"administrative_units"|"get_country_all_inds"|"gsoc_max_c_mg_prot"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_max_c_mg_total"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Max  (Mg)"
303|"administrative_units"|"get_country_all_inds"|"gsoc_max_c_mg_unprot"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_mean_c_mg_prot"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_mean_c_mg_total"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Average  (Mg)"
303|"administrative_units"|"get_country_all_inds"|"gsoc_mean_c_mg_unprot"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_min_c_mg_prot"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_min_c_mg_total"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Min  (Mg)"
303|"administrative_units"|"get_country_all_inds"|"gsoc_min_c_mg_unprot"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_stdev_c_mg_prot"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|False|NULL|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_stdev_c_mg_total"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|True|NULL|"SOIL ORGANIC CARBON"|"St.Dev  (Mg)"
303|"administrative_units"|"get_country_all_inds"|"gsoc_stdev_c_mg_unprot"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|False|NULL|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_tot_c_pg_prot"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the protected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_country_all_inds"|"gsoc_tot_c_pg_total"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the whole country"|"CL"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Total  (Pg)"
303|"administrative_units"|"get_country_all_inds"|"gsoc_tot_c_pg_unprot"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the unprotected portion of the country"|"CL"|"dopa"|True|False|3|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_max_c_mg_prot"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_max_c_mg_total"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_max_c_mg_unprot"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_mean_c_mg_prot"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_mean_c_mg_total"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_mean_c_mg_unprot"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_min_c_mg_prot"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_min_c_mg_total"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_min_c_mg_unprot"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_stdev_c_mg_prot"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_stdev_c_mg_total"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_stdev_c_mg_unprot"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_tot_c_pg_prot"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the protected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_tot_c_pg_total"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the whole country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"administrative_units"|"get_region_all_inds"|"gsoc_tot_c_pg_unprot"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the unprotected portion of the country"|"CL"|"dopa"|True|NULL|NULL|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_max_c_mg_prot"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_max_c_mg_total"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Max  (Mg)"
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_max_c_mg_unprot"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_mean_c_mg_prot"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_mean_c_mg_total"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Average  (Mg)"
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_mean_c_mg_unprot"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_min_c_mg_prot"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_min_c_mg_total"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Min  (Mg)"
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_min_c_mg_unprot"|"Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_stdev_c_mg_prot"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|NULL|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_stdev_c_mg_total"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the whole ecoregion"|"ET"|"dopa"|True|True|NULL|"SOIL ORGANIC CARBON"|"St.Dev  (Mg)"
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_stdev_c_mg_unprot"|"Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|NULL|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_tot_c_pg_prot"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the protected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_tot_c_pg_total"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the whole ecoregion"|"ET"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Total  (Pg)"
303|"habitats_and_biotopes"|"get_ecoregion_all_inds"|"gsoc_tot_c_pg_unprot"|"Total amount of soil organic carbon (0-30 cm depth) in Pg (Petagrams =Tons/10^9) in the unprotected portion of the ecoregion"|"ET"|"dopa"|True|False|3|NULL|NULL
303|"protected_sites"|"get_wdpa_all_inds"|"gsoc_max_c_mg"|"Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Max  (Mg)"
303|"protected_sites"|"get_wdpa_all_inds"|"gsoc_mean_c_mg"|"Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)"|"PTC"|"dopa"|True|True|3|"SOIL ORGANIC CARBON"|"Average  (Mg)"
