db_name|schema_name|function_name|parameter_name|parameter_description|reporting_level|source|rest|xls_template|xls_column_name_lv_1|xls_column_name_lv_2|progress_code
d6dopa40|administrative_units|get_country_all_inds|water_p_netchange_km2|Area of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of permanent surface water between 2018 ? 1985 (km2)|3
d6dopa40|administrative_units|get_country_all_inds|water_p_netchange_perc|Area of permanent surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of permanent surface water between 2018 ? 1985 (%)|3
d6dopa40|administrative_units|get_country_all_inds|water_p_now_km2|Area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Permanent surface water in 2018 (km2)|3
d6dopa40|administrative_units|get_country_all_inds|water_p_prot_1985_km2|Protected area of permanent surface inland water in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_p_prot_netchange_km2|Protected area of permanent surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_p_prot_netchange_perc|Protected area of permanent surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_p_prot_now_km2|Protected area of permanent surface inland water in last epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_s_1985_km2|Area of seasonal surface inland water  in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_s_netchange_km2|Area of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of seasonal surface water between 2018 ? 1985 (km2)|3
d6dopa40|administrative_units|get_country_all_inds|water_s_netchange_perc|Area of seasonal surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|ok|SURFACE INLAND WATER|Net change of seasonal surface water between 2018 ? 1985 (%)|3
d6dopa40|administrative_units|get_country_all_inds|water_s_now_km2|Area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|ok|SURFACE INLAND WATER|Seasonal surface water in 2018 (km2)|3
d6dopa40|administrative_units|get_country_all_inds|water_s_prot_1985_km2|Protected area of seasonal surface inland water in first epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_s_prot_netchange_km2|Protected area of seasonal surface inland water changes between first and last epochs expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_s_prot_netchange_perc|Protected area of seasonal surface inland water changesbetween first and last epochs expressed in percentages.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_all_inds|water_s_prot_now_km2|Protected area of seasonal surface inland water in last epoch expressed in km2.|NULL|dopa|t|no|NULL|NULL|3
d6dopa40|administrative_units|get_country_ecoregions_stats|area_km2|Total area in km2.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|country_contribution_to_global_ecoregion_protection|country contribution to global ecoregion protection|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|country_id|DOPA country_id|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|country_name|Country name|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|eco_id|Ecoregion numerical ID, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|ecoregion|Ecoregion name, as given by the original sources: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|ecoregion_protection_percentage|ecoregion protection percentage|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|is_marine|is marine|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|iso2|"ISO 3166 standard Alpha-2 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|iso3|"ISO 3166 standard Alpha-3 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|percentage_of_ecoregion_in_country|percentage of ecoregion in country|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|percentage_of_ecoregion_protected_in_country|percentage of ecoregion protected in country|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|source|Ecoregion source. One of: Terrestrial Ecoregions of the World <a href='http://www.worldwildlife.org/publications/terrestrial-ecoregions-of-the-world' target='_meow'/>(TEOW)</a>, Marine Ecoregions of the World and Pelagic Provinces of the World <a href='http://data.unep-wcmc.org/datasets/38' target='_meow_ppow'/>(MEOW; PPOW)</a> maps.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_ecoregions_stats|un_m49|"ISO 3166 standard numeric (UN m49) country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|country_rank|Rank scored by protected area in country, calculated on selected indicator (normalized on the indicator range in country).|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|ind|The absolute value of the selected indicator for the protected area.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|iso2|"ISO 3166 standard Alpha-2 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|iso3|"ISO 3166 standard Alpha-3 country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|normalized_avg_ind|The average value of the selected indicator for protected areas in country.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|normalized_ind|The value of the selected indicator for the protected area, normalized on range in country.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|un_m49|"ISO 3166 standard numeric (UN m49) country code.
See the <a href='https://www.iso.org/obp/ui' target='_iso'/>International Organization for Standardization (ISO)</a> for more information."|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_country_pa_normalized_indicator|wdpaid|The unique identifier for the protected area as defined in the World Database on Protected Areas (WDPA). See the <a href='http://protectedplanet.net' target='_protectedplanet'/>Protected Planet website</a> for more information.|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|amphibians_endemics|Number of endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|amphibians_threatened_endemics|Number of threatened endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|amphibians_threatened_endemics_perc|Percentage of threatened within endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_mar_km2|Marine area in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_mar_perc|Percentage of total area which is marine|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_prot_km2|Total area protected in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_prot_mar_km2|Marine area protected in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_prot_mar_perc|Percentage of marine area which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_prot_perc|Percentage of total area which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_prot_terr_km2|Terrestrial area protected in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_prot_terr_perc|Percentage of terrestrial area which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_terr_km2|Terrestrial area in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_terr_perc|Percentage of total area which is terrestrial|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|area_tot_km2|Total area in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|birds_endemics|Number of endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|birds_threatened_endemics|Number of threatened endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|birds_threatened_endemics_perc|Percentage of threatened within endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|carbon_tot_c_pg_prot|Total amount of carbon in Pg (Petagrams =Tons/10^9) in the protected portion of the region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|carbon_tot_c_pg_total|Total amount of carbon in Pg (Petagrams =Tons/10^9) in the region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|carbon_tot_c_prot_perc|percentage of the total amount of carbon in the protected portion of the region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|copernicus_prot_forest_km2|Protected forest (Copernicus LC classes 111-126) area coverage in Km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|copernicus_prot_forest_perc|percentage of forest (Copernicus LC) which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|copernicus_prot_water_km2|Protected water (Copernicus LC permanent water bodies class) area coverage in Km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|copernicus_prot_water_perc|percentage of water (Copernicus LC permanent water bodies class) which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|copernicus_tot_forest_km2|Forest (Copernicus LC classes 111-126) area coverage in Km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|copernicus_tot_water_km2|Water (Copernicus LC permanent water bodies class) area coverage in Km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|country_number|number of countries in the region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_gain_km2|Forest gain (Global Forest Change) in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_gain_prot_km2|Forest gain (Global Forest Change) protected in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_gain_prot_perc|Percentage of area where forest gain (Global Forest Change) happened which is protected |NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_loss_km2|Forest loss (Global Forest Change) in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_loss_prot_km2|Forest loss (Global Forest Change) protected in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_loss_prot_perc|Percentage of area where forest loss (Global Forest Change) happened which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_treecover_km2|Forest cover (Global Forest Change) in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_treecover_prot_km2|Forest cover (Global Forest Change) protected in km2|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|gfc_treecover_prot_perc|Percentage of forest (Global Forest Change) area which is protected|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_amphibians_endemics|Global number of endemic Vertebrates by class|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_amphibians_endemics_perc|Percentage (respect to global value) of endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_amphibians_threatened_endemics|Global Number of threatened endemic Vertebrates by class|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_amphibians_threatened_endemics_perc|Percentage (respect to global value) of threatened endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_birds_endemics|Global number of endemic Vertebrates by class|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_birds_endemics_perc|Percentage (respect to global value) of endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_birds_threatened_endemics|Global Number of threatened endemic Vertebrates by class|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_birds_threatened_endemics_perc|Percentage (respect to global value) of threatened endemic Vertebrates by class in region|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|administrative_units|get_region_aggregated_inds|global_mammals_endemics|Global number of endemic Vertebrates by class|NULL|extended|t|NULL|NULL|NULL|NULL
